-63.581,-63.494,-66.724,-67.291,-64.131,-67.832,-66.925,-63.805,-62.5,-63.946,-62.529,-60.898,-63.179,-76.198,-72.123,-73.897,-71.833,-73.06,-71.893,-73.188,-72.12,-71.08,-72.198,-70.163,-69.721,-67.095,-104.3,-101.89,-109.01,-103.51,-106.96,-113,-107.06,-102.83,-100.42,-99.521,-99.039,-103.67,-112.85,-110.21,-111.81,-118.29,-110.85,-115.4,-111.76,-117.25,-116.02,-113.71,-113.28,-117.54,-123.89,-118.76,-70.732,-80.691,-79.043,-75.989,-78.621,-73.66,-71.859,-75.177,-75.682,-73.483,-70.39,-75.502,-74.167,-60.563,-68.147,-62.5,-62.743,-58.399,-55.225,-57.487,-52.223,-51.5,-52.146,-50.51,-53.215,-56.8,-49.679,-52.153,-52.861,-58.043,-50.531,-54.026,-51.281,-49.512,-55.149,-50.712,-46.151,-52.498,-55.128,-91.881,-101.99,-109.64,-104.35,-103.92,-109.43,-95.48,-105.01,-105.44,-103.25,-95.117,-94.477,-94.818,-80.33,-81.895,-81.215,-76.9,-80.722,-84.283,-81.818,-86.664,-84.439,-85.118,-85.53,-82.634,-83.696,-83.611,-86.673,-90.812,-92.955,-84.158,-84.953,-90.1,-88.353,-93.108,-93.661,-93.579,-92.609,-94.84,-72.782,-69.175,-69.262,-80.233,-80.434,-77.23,-74.981,-71.967,-75.873,-73.609,-74.684,-71.56,-73.495,-80.476,-76.597,-82.57,-85.934,-82.876,-77.241,-79.821,-82.821,-84.422,-75.934,-76.834,-77.994,-73.814,-88.96,-104.68,-91.562,-96.237,-98.949,-103.15,-100.44,-98.743,-95.809,-91.455,-98.675,-97.169,-98.495,-104.14,-103.73,-102.51,-96.934,-91.504,-101.17,-97.503,-93.932,-91.771,-104.25,-93.523,-91.429,-97.305,-69.222,-71.123,-67.37,-66.224,-59.739,-59.986,-67.007,-62.834,-58.888,-57.247,-58.441,-56.622,-62.053,-99.035,-95.477,-108.08,-111.28,-108.55,-95.791,-96.994,-96.436,-102.12,-93.532,-98.142,-105.33,-97.667,-59.327,-53.298,-56.653,-62.326,-64.461,-63.823,-58.977,-60.724,-66.115,-68.012,-58.096,-55.343,-61.274,-67.764,-65.028,-66.142,-66.303,-64.634,-64.78,-66.401,-68.92,-71.622,-64.351,-61.548,-68.036,-63.629,-60.796,-59.562,-66.852,-62.809,-58.941,-64.518,-60.999,-59.606,-66.385,-59.645,-57.302,-60.962,-63.075,-54.015,-50.733,-53.446,-55.601,-56.078,-54.182,-56.179,-57.134,-57.776,-55.302,-53.542,-60.725,-59.317,-57.204,-60.402,-58.035,-55.199,-60.992,-61.448,-56.169,-56.595,-58.726,-57.776,-56.638,-53.886,-50.832,-60.804,-65.8,-66.328,-65.775,-66.075,-67.553,-68.811,-69.183,-64.005,-63.892,-66.648,-66.475,-71.928,-70.447,-68.624,-64.273,-63.182,-65.5,-61.586,-64.424,-66.338,-62.91,-64.405,-66.394,-67.086,-68.004,-79.464,-83.349,-85.927,-86.038,-85.62,-87.814,-87.461,-86.583,-88.527,-89.653,-88.973,-94.633,-84.233,-80.044,-79.046,-83.001,-79.95,-76.343,-79.269,-84.977,-84.343,-81.313,-84.478,-79.482,-81.417,-77.715,-77.326,-77.731,-76.815,-73.359,-74.635,-76.648,-74.312,-74.725,-77.804,-78.265,-74.777,-74.102,-75.951,-83.858,-83.418,-80.041,-80.148,-78.657,-78.629,-80.141,-79.411,-76.436,-82.337,-76.828,-76.07,-75.715,-57.798,-58.98,-57.692,-56.836,-57.885,-59.125,-62.16,-56.268,-57.69,-58.796,-54.519,-56.322,-57.77,-54.909,-54.51,-52.04,-55.867,-60.112,-54.033,-53.988,-53.083,-51.845,-50.909,-52.673,-60.573,-67.408,-98.949,-96.893,-96.728,-100.05,-98.656,-102.9,-101.73,-109.63,-112.52,-114.39,-118.92,-123,-119.46,-72.513,-65.638,-70.057,-70.402,-74.104,-80.414,-79.063,-70.71,-70.925,-72.735,-71.199,-68.432,-66.133,-74.755,-74.815,-76.38,-76.959,-74.888,-78.052,-77.652,-78.506,-86.682,-82.934,-80.895,-76.867,-73.747,-105.1,-110.16,-101.52,-102.71,-104.53,-104.53,-107.2,-102.47,-99.238,-102.67,-107.56,-108.27,-106,-98.69,-99.373,-97.218,-97.93,-96.147,-98.777,-102.1,-101.39,-98.384,-97.796,-96.698,-95.827,-99.543,-112.56,-119.74,-117.14,-112.13,-122.35,-113.97,-112.83,-113.09,-114.64,-115.88,-114.98,-113.18,-121.34,-104.29,-112.6,-108.15,-106.27,-112.97,-112.27,-117.81,-123.26,-129.3,-132.3,-130.58,-129.44,-127.24,-117.27,-109.91,-115.59,-121.85,-110.83,-117.17,-116.59,-113.48,-111.82,-110.63,-102.79,-110.09,-107.43,-108.89,-118.61,-111.97,-123.21,-108.14,-112.8,-111.28,-96.02,-109.03,-105.66,-99.112,-109.71,-93.908,-113.72,-108.31,-101.76,-105.7,-108.24,-100.07,-102.59,-105.49,-101.33,-97.281,-103.41,-101.37,-105.03,-46.975,-48.228,-50.073,-52.829,-49.234,-46.627,-50.017,-53.604,-56.992,-50.307,-47.872,-52.341,-57.256,-67.778,-68.319,-71.332,-71.025,-69.706,-65.941,-66.65,-70.083,-73.805,-70.473,-67.297,-68.667,-67.331,-77.125,-74.504,-79.837,-71.897,-74.035,-73.362,-75.676,-67.916,-72.572,-69.294,-71.449,-79.233,-73.302,-84.466,-83.474,-81.196,-77.309,-77.046,-75.433,-76.727,-74.83,-72.228,-72.691,-80.697,-88.336,-84.483,-63.004,-65.686,-62.348,-66.6,-70.012,-78.952,-77.01,-72.801,-69.737,-73.238,-68.908,-62.08,-61.533,-71.059,-65.612,-65.759,-68.41,-72.697,-72.545,-62.214,-63.92,-71.26,-67.372,-71.937,-64.899,-65.653,-53.211,-60.097,-58.16,-50.522,-49.22,-52.41,-52.794,-54.082,-56.006,-52.961,-56.956,-58.577,-54.443,-76.345,-77.915,-93.961,-83.54,-88.341,-82.954,-89.355,-87.17,-84.507,-83.789,-86.995,-83.632,-83.533,-82.17,-80.861,-80.799,-73.678,-62.077,-65.142,-60.095,-59.62,-69.775,-76.969,-76.281,-67.194,-59.736,-65.543,-69.257,-71.063,-71.067,-69.94,-72.279,-65.422,-68.049,-65.757,-70.185,-69.456,-69.349,-61.332,-73.308,-70.643,-70.593,-67.273,-62.055,-65.738,-58.344,-61.682,-54.621,-63.621,-72.782,-69.234,-69.765,-53.323,-53.211,-54.956,-58.021,-61.448,-62.577,-59.318,-62.207,-58.658,-62.643,-67.056,-59.218,-56.51,-87.75,-91.175,-89.95,-87.272,-87.875,-86.444,-85.097,-82.339,-82.97,-91.356,-91.875,-96.635,-89.114,-89.598,-92.081,-93.016,-97.593,-95.314,-93.689,-92.604,-93.912,-93.845,-96.233,-91.657,-94.219,-96.566,-92.525,-89.313,-89.874,-93.353,-82.261,-79.757,-86.076,-87.081,-81.572,-76.171,-78.293,-86.212,-91.484,-89.814,-95.053,-89.007,-86.191,-86.799,-92.807,-90.338,-86.534,-92.182,-90.346,-86.62,-76.658,-71.808,-84.526,-88.8,-90.301,-78.12,-79.103,-82.726,-84.495,-81.867,-85.265,-85.754,-80.457,-81.728,-82.434,-83.389,-82.503,-83.11,-76.693,-75.618,-81.516,-85.593,-83.444,-80.813,-83.014,-81.902,-82.666,-82.9,-76.502,-76.234,-74.803,-69.239,-70.272,-73.986,-74.327,-77.87,-83.634,-85.4,-80.354,-72.114,-73.393,-80.46,-77.628,-77.287,-81.966,-82.795,-77.193,-76.758,-80.272,-80.671,-84.035,-75.265,-76.993,-82.427,-78.189,-81.698,-71.941,-70.164,-72.45,-69.983,-70.443,-66.952,-57.718,-60.118,-69.932,-73.904,-71.579,-64.1,-64.009,-63.462,-62.278,-59.592,-57.138,-62.514,-62.88,-63.948,-67.717,-65.277,-52.886,-50.982,-64.871,-58.75,-60.266,-60.614,-57.145,-60.147,-59.77,-61.901,-58.885,-63.083,-59.555,-58.606,-59.807,-73.248,-65.414,-66.855,-65.74,-68.302,-72.672,-73.649,-71.29,-70.447,-68.342,-67.229,-70.538,-71.279,-65.285,-60.731,-59.81,-60.103,-53.216,-56.451,-57.06,-54.174,-58.591,-57.216,-60.516,-60.873,-62.052,-57.547,-52.131,-55.263,-52.79,-50.962,-47.026,-51.756,-48.836,-47.08,-48.557,-57.139,-47.717,-43.624,-88.244,-86.531,-89.226,-86.364,-84.478,-92.819,-79.316,-81.345,-88.109,-89.111,-91.489,-91.108,-91.418,-85.606,-80.911,-81.664,-79.029,-78.233,-72.861,-67.107,-69.227,-69.493,-66.927,-68.104,-69.155,-72.047,-93.964,-95.269,-91.179,-100.54,-97.215,-97.543,-101.35,-91.638,-91.975,-100.08,-90.969,-95.624,-96.048,-80.805,-79.973,-84.644,-78.616,-80.007,-81.166,-79.131,-83.7,-85.243,-78.36,-85.522,-78.7,-79.513,-63.384,-72.244,-69.106,-65.606,-65.887,-72.832,-69.703,-61.821,-65.816,-75.813,-73.149,-70.679,-69.812,-70.191,-73.537,-77.522,-77.863,-75.697,-70.707,-67.54,-69.555,-59.994,-61.647,-69.231,-67.224,-75.646,-96.672,-96.691,-99.563,-91.97,-92.341,-92.224,-91.551,-88.712,-87.489,-101.93,-89.522,-83.825,-95.247,-63.038,-62.368,-61.546,-61.531,-61.993,-63.471,-64.37,-69.488,-70.933,-65.521,-67.437,-67.317,-65.125,-75.12,-67.366,-69.027,-71.44,-74.639,-77.804,-70.396,-65.308,-69.181,-75.5,-66.316,-64.099,-74.125,-63.118,-60.265,-66.194,-64.35,-62.52,-72.121,-67.675,-61.473,-65.077,-67.31,-66.233,-57.197,-59.563,-71.672,-73.925,-70.199,-70.404,-62.2,-42.071,-38.422,-46.356,-43.932,-44.225,-52.057,-54.845,-52.54,-55.632,-52.832,-62.265,-60.766,-57.365,-57.665,-64.023,-69.326,-66.419,-67.573,-69.417,-71.246,-69.621,-76.405,-75.82,-74.237,-75.097,-75.321,-79.454,-72.769,-75.844,-76.933,-76.715,-73.114,-76.589,-75.993,-56.626,-58.51,-57.592,-56.569,-58.34,-60.093,-59.576,-60.107,-61.098,-63.571,-58.957,-56.493,-59.672,-63.804,-61.226,-63.758,-61.232,-61.098,-61.493,-65.636,-66.35,-68.907,-65.057,-59.614,-62.232,-70.287,-85.884,-85.391,-83.216,-80.59,-78.857,-78.645,-83.202,-78.369,-69.444,-67.28,-66.483,-67.818,-69.479,-52.162,-45.801,-45.566,-50.31,-49.965,-48.253,-48.346,-49.386,-52.12,-55.517,-53.946,-49.605,-49.893,-73.999,-71.568,-72.433,-78.794,-77.204,-84.584,-76.968,-67.348,-69.749,-75.815,-82.285,-74.926,-70.045,-70.461,-64.61,-62.232,-65.817,-70.569,-64.755,-67.278,-74.115,-68.449,-70.961,-82.514,-76.302,-72.816,-73.211,-76.308,-76.021,-73.212,-72.567,-72.846,-75.886,-75.74,-82.981,-81.579,-74.085,-76.321,-71.685,-68.932,-67.522,-65.513,-68.237,-63.529,-66.469,-60.623,-53.569,-52.813,-50.256,-53.43,-64.353,-64.48,-74.485,-68.549,-66.811,-66.447,-66.557,-67.039,-67.055,-65.369,-64.087,-65.052,-65.062,-64.668,-65.659,-58.761,-60.077,-57.491,-53.909,-56.827,-54.205,-59.028,-63.081,-62.499,-55.951,-51.239,-53.539,-59.532,-64.958,-62.938,-58.393,-59.898,-64.446,-63.289,-59.129,-57.212,-64.174,-60.698,-59.993,-65.598,-65.242,-103.77,-105.98,-115.8,-115.77,-109.27,-112.57,-110.26,-92.37,-98.477,-101.01,-97.759,-87.612,-101.15,-79.217,-78.589,-77.551,-72.538,-74.338,-77.151,-71.337,-68.487,-75.116,-73.837,-70.419,-67.829,-69.55,-91.555,-93.735,-90.672,-88.918,-88.537,-87.599,-85.374,-85.895,-91.204,-89.152,-93.856,-94.281,-91.043,-67.541,-65.818,-66.1,-69.16,-59.568,-62.682,-60.395,-60.878,-53.528,-57.166,-56.057,-53.88,-57.309,-66.009,-60.05,-59.791,-63.076,-62.553,-63.048,-62.799,-62.072,-58.486,-61.296,-63.574,-62.228,-55.266,-97.502,-97.684,-96.322,-50.902,-43.137,-39.341,-36.9,-35.067,-34.397,-37.514,-40.195,-37.102,-37.195,-114.79,-109.51,-106.08,-94.278,-85.7,-96.673,-98.104,-78.235,-85.02,-90.496,-90.18,-78.902,-83.662,-102.36,-95.891,-84.303,-77.504,-71.804,-68.256,-67.63,-66.628,-68.983,-71.502,-77.232,-75.936,-73.134,-99.52,-106.06,-108.36,-104.62,-110.24,-103.69,-108.71,-110.7,-110.1,-110.39,-112.03,-115.09,-109.74,-57.513,-57.51,-58.151,-60.544,-62.379,-70.682,-78.979,-82.178,-79.008,-69.574,-63.318,-70.487,-86.009,-73.228,-73.331,-72.124,-75.346,-77.108,-76.986,-69.239,-66.529,-73.815,-72.801,-71.593,-78.657,-76.002,-67.175,-63.615,-62.651,-56.508,-58.897,-61.132,-60.18,-64.565,-60.711,-62.505,-68.865,-68.765,-71.807,-81.908,-82.152,-78.666,-75.985,-73.692,-72.155,-75.939,-72.291,-76.363,-78.492,-81.48,-80.965,-79.642,-93.253,-92.576,-89.993,-85.039,-88.679,-87.238,-86.339,-89.942,-75.742,-80.382,-72.272,-64.257,-76.375,-76.106,-75.471,-69.794,-71.261,-72.048,-73.337,-73.188,-72.675,-74.512,-73.418,-76.292,-75.304,-77.759,-67.459,-65.431,-66.404,-71.232,-66.706,-69.405,-77.11,-78.245,-70.52,-66.64,-65.604,-67.933,-66.639,-80.941,-84.09,-81.839,-81.984,-78.644,-81.708,-80.972,-82.181,-81.196,-79.504,-81.238,-83.548,-83.811,-100.54,-101.04,-99.55,-98.609,-92.319,-95.963,-87.707,-88.53,-84.492,-83.636,-91.725,-82.769,-94.283,-116.43,-105.52,-97.161,-89.952,-89.375,-91.489,-91.946,-92.123,-89.207,-88.788,-92.751,-88.033,-92.25,-89.802,-89.934,-90.999,-97.829,-90.418,-84.517,-82.499,-83.014,-78.241,-72.377,-71.268,-73.021,-68.338,-87.034,-87.174,-87.048,-54.152,-36.464,-34.375,-38.966,-40.92,-40.186,-36.098,-35.292,-38.238,-38.125,-76.808,-80.319,-82.362,-79.112,-80.163,-73.79,-77.804,-79.749,-75.592,-76.312,-94.366,-82.491,-85.895,-67.418,-68.857,-74.242,-66.066,-64.307,-66.968,-63.959,-64.459,-67.22,-72.011,-68.293,-63.501,-63.515,-90.06,-88.512,-92.513,-95.028,-98.423,-87.522,-87.3,-84.683,-90.174,-88.944,-84.174,-82.166,-82.609,-82.131,-85.861,-87.642,-86.637,-84.153,-83.91,-81.203,-84.392,-89.139,-85.18,-86.823,-87.417,-89.857,-81.879,-83.77,-87.921,-89.738,-86.194,-93.015,-80.873,-77.86,-83.418,-78.759,-80.843,-76.843,-83.485,-94.043,-88.593,-86.557,-88.974,-86.905,-87.802,-85.125,-86.13,-86.821,-79.648,-81.682,-76.957,-81.223,-91.923,-91.344,-89.287,-93.953,-100.74,-91.441,-88.685,-82.828,-82.274,-87.531,-76.559,-78.87,-91.271,-88.068,-88.277,-86.206,-83.404,-84.97,-80.179,-80.678,-81.074,-89.3,-75.831,-86.637,-77.542,-77.408,-65.117,-67.112,-67.373,-69.727,-70.26,-73.056,-72.702,-70.573,-74.733,-69.321,-66.725,-63.184,-64.929,-69.887,-66.945,-72.764,-76.702,-68.601,-66.493,-75.3,-68.496,-67.626,-66.962,-66.801,-68.279,-71.208,-70.404,-65.448,-69.856,-76.848,-76.269,-71.653,-66.343,-65.14,-63.681,-64.382,-74.25,-66.173,-73.913,-62.899,-71.979,-71.158,-67.838,-66.842,-65.358,-68.7,-66.103,-63.379,-66.576,-71.126,-70.584,-66.829,-93.633,-89.826,-89.319,-93.134,-90.386,-86.867,-84.659,-82.27,-81.531,-82.029,-81.962,-86.689,-85.588,-81.267,-86.114,-86.307,-82.852,-84.95,-87.887,-82.439,-87.071,-89.433,-85.4,-80.219,-81.794,-89.44,-80.476,-83.579,-88.721,-93.621,-93.745,-106.28,-101.26,-90.761,-92.367,-93.991,-100.49,-85.772,-85.921,-101.05,-101.49,-106.59,-98.332,-102.16,-112.95,-93.534,-101.26,-101.45,-111.58,-97.319,-93.645,-94.695,-108.03,-105.42,-98.895,-85.438,-95.422,-96.176,-102.17,-92.041,-86.918,-78.606,-87.253,-80.539,-77.654,-32.796,-28.196,-31.804,-28.215,-32.213,-37.815,-34.616,-36.658,-39.722,-32.017,-32.636,-37.437,-37.819,-95.937,-94.032,-88.932,-96.124,-90.573,-90.134,-91.64,-94.853,-90.142,-83.958,-89.854,-90.842,-92.7,-57.309,-58.348,-59.553,-61.793,-57.08,-58.451,-62.04,-58.083,-55.422,-50.122,-50.279,-51.87,-55.149,-103.04,-110.53,-97.13,-104.25,-99.452,-99.037,-100.24,-107.54,-101.62,-107.57,-106.23,-97.235,-107.6,-100.27,-101.42,-101.85,-101.65,-101.4,-97.981,-103.67,-96.428,-97.908,-102.28,-100.77,-98.855,-107.19,-101.04,-101.05,-100.94,-108.32,-96.671,-100.44,-103.5,-94.201,-93.487,-95.845,-103.34,-93.801,-94.691,-43.224,-43.904,-50.017,-49.051,-45.868,-48.213,-45.933,-46.457,-40.409,-40.879,-39.881,-40.289,-39.782,-49.798,-51.059,-51.213,-48.05,-50.383,-56.396,-51.478,-46.425,-49.338,-56.747,-59.496,-56.262,-48.322,-53.075,-55.352,-58.405,-55.388,-58.185,-61.819,-52.959,-51.934,-50.832,-53.503,-57.139,-59.404,-60.035,-52.107,-50.867,-46.956,-47.511,-39.369,-45.101,-43.639,-40.967,-49.513,-47.166,-46.306,-49.288,-42.94,-67.694,-69.2,-70.044,-66.473,-69.9,-70.209,-70.154,-74.797,-70.178,-65.36,-66.643,-70.781,-72.87,-89.007,-92.877,-90.989,-92.202,-94.257,-96.563,-93.456,-93.467,-92.347,-88.856,-87.134,-88.697,-89.25,-61.145,-61.933,-68.234,-66.416,-67.726,-64.78,-64.259,-63.112,-66.646,-70.593,-68.303,-63.092,-62.082,-50.871,-46.031,-44.523,-43.701,-44.424,-44.986,-42.903,-43.11,-47.428,-48.274,-47.18,-48.178,-48.717,-48.189,-44.058,-46.822,-51.089,-55.241,-53.751,-50.55,-51.767,-53.063,-54.445,-52.258,-55.761,-53.918,-53.867,-52.984,-51.977,-52.491,-56.113,-54.79,-55.356,-55.097,-60.207,-55.105,-57.757,-57.008,-53.68,-62.341,-62.432,-59.324,-58.648,-59.315,-65.475,-63.492,-60.51,-70.735,-69.285,-64.66,-58.598,-61.986,-40.434,-42.865,-38.881,-35.432,-33.613,-41.364,-41.838,-39.757,-44.152,-46.148,-40.679,-40.931,-40.602,-65.08,-66.791,-66.84,-65.531,-71.277,-71.278,-68.594,-63.96,-62.153,-66.26,-69.459,-69.026,-69.309,-35.835,-31.486,-36.871,-36.34,-36.008,-33.736,-38.676,-34.154,-34.625,-40.915,-39.497,-35.618,-36.354,-77.463,-74.263,-72.302,-70.25,-73.804,-75.007,-77.932,-80.881,-81.214,-77.326,-72.865,-75.519,-75.087,-53.89,-58.755,-50.372,-50.361,-49.279,-46.289,-52.794,-44.949,-44.792,-51.158,-51.655,-47.376,-45.73,-106.98,-101.74,-92.163,-93.049,-98.081,-95.704,-89.545,-97.101,-96.856,-96.32,-95.479,-103.36,-86.938,-103.47,-100.27,-104.36,-97.292,-98.016,-97.903,-98.962,-97.543,-94.81,-98.596,-102.75,-89.006,-90.464,-103.64,-100.52,-98.456,-97.302,-90.792,-87.847,-91.36,-93.719,-86.11,-86.914,-83.308,-84.291,-93.893,-53.044,-49.599,-53.583,-55.36,-49.2,-44.893,-44.572,-50.609,-48.304,-54.851,-59.114,-56.853,-57.099,-52.436,-53.642,-59.233,-54.04,-53.438,-50.252,-45.66,-47.247,-55.259,-59.871,-49.328,-45.329,-48.222,-42.828,-39.914,-40.397,-40.073,-40.936,-43.021,-40.12,-45.671,-44.425,-42.23,-41.436,-42.871,-39.055,-47.411,-49.387,-53.548,-57.911,-53.405,-45.411,-46.081,-46.174,-47.092,-49.217,-46.644,-51.017,-47.144,-74.321,-76.072,-78.724,-79.078,-82.59,-78.214,-76.235,-74.336,-74.3,-78.615,-75.134,-75.49,-83.215,-54.566,-58.265,-58.443,-51.876,-56.668,-54.248,-54.666,-51.546,-53.03,-51.078,-51.984,-53.746,-51.009,-70.08,-64.349,-63.386,-70.463,-71.884,-67.805,-65.444,-62.051,-70.089,-66.082,-65.614,-64.997,-70.357,-49.317,-48.55,-54.278,-52.927,-52.923,-47.693,-48.647,-50.389,-49.6,-47.853,-47.338,-47.891,-47.06
